PANGO,GrowthRate,GrowthRateStd
BA.2.12.1,7.858381024901886,0.3706690518744465
BA.2.11,7.834626337626876,0.3401651264440762
BA.5,7.764192357246132,0.3507698318811563
BA.2.12,7.598935114629903,0.3587361045143007
BA.2.9.1,7.399786395746127,0.3360647659500468
BA.2.3.2,7.399726824272297,0.3350425172180443
BA.2.3.1,7.399435471097891,0.3352132432101377
BA.2.8,7.399423068551451,0.3350681568565823
BA.2.3,7.399304173486251,0.334848140568534
BA.2.14,7.399265344012403,0.3350633708585119
BA.2.4,7.398754347567188,0.3350723124600842
BA.2.7,7.398462053146757,0.3349621223057952
BA.2.6,7.398436359846866,0.3350918994014935
BA.2.5,7.398395263457048,0.3350156725784908
BA.2.1,7.398287638471597,0.3348597647150009
BA.2.13,7.398209839554907,0.336057581383518
BA.2.2,7.393934238320109,0.3361032922751695
BA.2,7.370414694045641,0.3476015206305967
BA.2.15,7.339229710558047,0.3452294236095275
BA.2.16,7.338944935789653,0.3450115574480086
BA.4,7.333067451668224,0.3460389326313691
XN,7.32827389899935,0.3515721431448258
BA.2.9,7.298051302241549,0.3931549152745669
XT,7.272554972713099,0.3600521371166165
BA.2.10,7.26299354696883,0.3469911158946961
BA.2.10.1,7.261916213891211,0.3471416015917052
XR,7.248952411595588,0.364754997105136
XL,7.205548615851643,0.3685376429380799
XG,7.197059363222199,0.3682764836424681
XQ,7.147374928009754,0.3647063739741447
XH,7.012471606448529,0.3663437174634608
XE,6.962660998361862,0.3683567672909892
XJ,6.962220901417492,0.368597811793118
XM,6.933734111396358,0.3676321824573174
XK,6.73563696228241,0.3660294164316736
BA.3,6.451147966516007,0.3691748436993548
XS,6.293131203379693,0.305662624508678
XP,6.215861856937612,0.306210061705527
BA.1.1.4,6.154463912398335,0.29034936602619
BC.1,6.153895452040467,0.2901861666192437
BA.1.1.1,6.15383899372597,0.2899282168727488
BA.1.1.9,6.15286609715238,0.2900314484962139
BA.1.1.10,6.152709405595753,0.2898234236149625
BA.1.1.12,6.152684559455361,0.289997414849667
BA.1.1.16,6.152612984271572,0.289870961793794
BA.1.1.6,6.152544055368227,0.2901499934010686
BA.1.1.5,6.152479751570308,0.2901583343903456
BA.1.1.7,6.1524738511235935,0.2898143429369736
BA.1.1.13,6.1523871068558735,0.2900888894787937
BA.1.1.8,6.152319255486838,0.2900717364357947
BA.1.1.14,6.152309850815768,0.2898754012007494
BA.1.1.17,6.1516079952402976,0.2904055335803633
BA.1.1.15,6.151514153533542,0.2901034045452277
BA.1.1.3,6.149400544746246,0.2908441746308264
BA.1.1.2,6.14575773224686,0.2917680554081331
B.1.1.529,6.136618685767099,0.6420974804329899
BA.1.1,6.111391843498516,0.3092314377474154
BA.1.1.11,5.986464539043295,0.3152260112779051
BA.1.9,5.980758146283341,0.3170174085791333
XD,5.847519041505434,0.3322996557869192
BA.1.8,5.802954020003955,0.2938387733295285
XF,5.796579476964851,0.2932219900223844
BA.1.15.2,5.788470955580414,0.289850663443857
BA.1.15,5.787967069039526,0.2896549947366932
BA.1.15.1,5.787493431401889,0.2897888502217498
BA.1.18,5.784105593928197,0.2894883755023757
BA.1.3,5.781936784275188,0.2892731162762369
BA.1.5,5.781916957396441,0.2894241131765724
BA.1.10,5.781883359256087,0.2892940532498906
BA.1.12,5.7818529014502165,0.2894282934530864
BA.1.16.2,5.781831590242086,0.2895048350796921
BA.1.16.1,5.781808531920759,0.2896038531008681
BA.1.16,5.781805756215311,0.2892304827182952
BA.1.7,5.781738428175922,0.2892225577040614
BA.1.14.1,5.781730061728048,0.2893588378655264
BA.1.14.2,5.781727150444238,0.2893802795072745
BA.1.6,5.781725173014266,0.289189679540382
BA.1.14,5.781581158365969,0.2891522198283606
BA.1.4,5.78127065885982,0.2893668989811455
BA.1.2,5.781010103974241,0.2896662715870758
BA.1.21,5.780506021674472,0.28933632626205
BA.1.20,5.780476558172882,0.2892094107644705
BA.1.13.1,5.780410268235327,0.2902006643662117
BA.1.21.1,5.780158969151313,0.2896019121242544
BA.1.19,5.779913238141697,0.2894064766947688
BA.1.13,5.779600407439168,0.2896592157384599
BA.1,5.752193978502964,0.3485389032274938
BA.1.17.2,5.748308197303445,0.2926902367916325
BA.1.17.1,5.733055365752366,0.293497789747403
BA.1.17,5.72900481751989,0.2937870378677644
AY.127.2,4.094505956362061,0.1882900001203751
AY.127.1,4.094317951210996,0.1874732614713231
AY.33.2,4.04487270755032,0.1587294509681384
AY.4.2.2,3.949993237784729,0.1628593867346784
AY.43.3,3.949163802722957,0.2174884010088957
AY.4.2.1,3.9374533327261063,0.1592812641383738
AY.4.2.4,3.937297261783372,0.1587934041662921
AY.4.2,3.9365106497100575,0.1585357907338464
AY.4.2.3,3.936275900025778,0.1584367853131817
AY.4.2.5,3.936263197246466,0.1583737193312966
AY.127.3,3.913514518797036,0.1669668267582916
AY.127,3.896235287368116,0.190763658080657
AY.23.1,3.8634967609363264,0.2064040489855855
AY.121.1,3.836064550533619,0.1567499916313451
AY.33.1,3.827455137170698,0.2227469670037674
AY.43.4,3.801773918237932,0.1625851073659054
AY.43.9,3.790014764076448,0.1560539728497175
AY.43.6,3.7890150032621066,0.1556528899265059
AY.43.5,3.788986150013242,0.1565701186818058
AY.43.8,3.788041840019896,0.154880218974316
AY.43.2,3.787902986660402,0.1551705910653282
AY.43.1,3.787639630065603,0.1554672123885783
AY.43.7,3.786074022617671,0.1557991042583854
AY.43,3.7860363387184464,0.1559011784088489
AY.39.1,3.7770113479212255,0.2064201125877686
AY.4.16,3.7686291328437225,0.1575687190330877
AY.4.10,3.7686038657344434,0.1571866670328218
AY.4.15,3.768202688008538,0.1571918888132585
AY.4.14,3.768087443799274,0.157062639898377
AY.4.5,3.767273878988361,0.1555677748892661
AY.4.6,3.7672089415889314,0.1562195247187691
AY.4.13,3.7670153174521777,0.1563129445923383
AY.4.11,3.7667541312552646,0.1557568285662781
AY.4.8,3.766579199416573,0.156195295046143
AY.4.17,3.7662439078766097,0.1552577146514722
AY.4.3,3.765964605697388,0.1559124175874045
AY.4.12,3.765829847445768,0.1558520131810668
AY.4.9,3.7658264772130794,0.1551749392839428
AY.4.1,3.7658033582557446,0.1559987089032408
AY.4.4,3.765310250068013,0.1560258632621361
AY.4,3.764429601458195,0.1574772380395529
AY.130,3.75882788242663,0.1879364078693775
AY.129,3.751389430751244,0.1759957701780703
AY.36.1,3.7513444717948543,0.1809399187488508
AY.121,3.735818954747542,0.1747315756957123
AY.119.2,3.733252654637952,0.1734284581361974
AY.23,3.728053126914644,0.1879385825187842
AY.126,3.723520585181947,0.1660393637286387
AY.36,3.718541250629367,0.1716807057068657
AY.34.2,3.717376205629393,0.1689808685040925
AY.34.1.1,3.711402635464822,0.1652083940890718
AY.34.1,3.7111049508285863,0.1651453652173619
AY.34,3.706878213386312,0.1660205091544618
AY.116.1,3.7053465093246336,0.168399683712862
AY.122.3,3.6966998993131583,0.163574590207169
AY.46.3,3.6952687562201567,0.1672645815030123
AY.3.3,3.69210027215444,0.1663319904850749
AY.131,3.6920384168150977,0.1663795108926931
AY.103,3.690782351653679,0.1578873730264016
AY.39.3,3.690458684183207,0.1637995661824474
AY.29.2,3.6894087543126863,0.1665965011200992
AY.103.1,3.689040829531645,0.1573935143706135
AY.103.2,3.6886269845885176,0.1568410628146285
AY.41,3.686255031459916,0.1575929436604879
AY.23.2,3.683604078917768,0.1591493834153049
AY.25.1.1,3.681440140025077,0.1592902100689186
AY.33,3.678059251925486,0.1575059488686418
AY.119.1,3.677129535443076,0.1597977659937044
AY.98.1,3.676588599711705,0.1555977456865403
AY.132,3.6760285315692536,0.1581927338695025
AY.109,3.675997246894417,0.1573582604060472
AY.123,3.67544311348416,0.1580455296858272
AY.123.1,3.675150160250418,0.1578989904579684
AY.98,3.674986715393576,0.1560196315451952
AY.100,3.67458288794932,0.1551805710715198
AY.46.5,3.674456676660975,0.1563566195757443
AY.125.1,3.674143464954058,0.1549302542721875
AY.25.1.2,3.673759147889852,0.1553536981315637
AY.125,3.673265131500614,0.154776641386395
AY.25.1,3.673048356761427,0.1545458262290289
AY.39.1.2,3.672536447968137,0.1554628223859064
AY.5.4,3.670958827180707,0.1543350561487299
AY.112.3,3.670732736563623,0.1558269191955818
AY.46,3.670706377212118,0.1540586297979922
AY.112.2,3.670695839709085,0.1545054920062695
AY.46.6,3.670677342054311,0.1540240222380562
AY.46.6.1,3.6705071950727626,0.154546933876942
AY.1,3.670405357268373,0.1541155518427484
AY.124.1.1,3.670394727740404,0.1564980519484285
AY.46.2,3.670369791415411,0.1538557593543707
AY.46.1,3.670235340011732,0.153971269171745
AY.112.1,3.670182067589964,0.1546405492186002
AY.128,3.670159957074872,0.1548820148942745
AY.91,3.6701210303544816,0.1540577432457291
AY.112,3.670112079503066,0.1544413705025669
AY.46.4,3.669886794446474,0.1540541071660381
AY.122.5,3.669857815033343,0.1541711458884214
AY.3,3.669821390217317,0.1542517125268314
AY.39.4,3.6698094141370334,0.1550214813830828
AY.91.1,3.669790130277808,0.1556581848207336
AY.84,3.6697802496593632,0.1537847913015579
AY.124,3.669743639754234,0.1541168033764702
AY.122.6,3.669713308392912,0.1537516143404989
AY.39.2,3.669670676938536,0.1543837044016043
AY.87,3.6695457073581785,0.1544191490646245
AY.25.3,3.6695298528571314,0.1541610805389304
AY.117,3.669435908540861,0.1542439770204645
AY.113,3.669364043105867,0.1537128763381643
AY.119,3.6693463208490766,0.1537224400051024
AY.29.1,3.669305608326257,0.1545550754372202
AY.124.1,3.66929754128554,0.1558706810949991
AY.92,3.6692464761312182,0.1541098273170448
AY.25,3.669220176215553,0.1554351621364855
AY.86,3.669052691439132,0.1545961693933801
AY.122.2,3.669007894956328,0.1539483272676367
AY.25.2,3.668999367377312,0.1541905783017267
AY.3.4,3.668999027592597,0.1549784424333663
AY.39.1.3,3.668975623151303,0.1543359963708883
AY.111,3.668945396725332,0.1536577631727995
AY.39,3.668786445847575,0.154037893665161
AY.104,3.668784178067906,0.1536472142697407
AY.32,3.668784178067906,0.1536472142697407
AY.6,3.668760408973769,0.1542941753107216
AY.122.4,3.668735580332338,0.1539132769308532
AY.106,3.668719012368865,0.1538409273706077
AY.108,3.66871775414616,0.1538902568535027
AY.90,3.668717076054152,0.1549479690491242
AY.5,3.668710586345657,0.1541443072687863
AY.80,3.668670748316425,0.1539687765690814
AY.79,3.668540739696212,0.153464705696759
AY.102,3.668540739696212,0.153464705696759
AY.88,3.668525764842695,0.1543426734564839
AY.39.1.1,3.668519163169928,0.154025760127056
AY.102.2,3.668508301376289,0.1540913063096486
AY.120.1,3.668501206011088,0.1535884136986336
AY.107,3.668484387778948,0.1537931910802298
AY.82,3.6684538495624737,0.1541294922823742
AY.76,3.668453841978596,0.1545008390270837
AY.3.2,3.668437427784358,0.1541317354127163
AY.5.2,3.668433433107221,0.1535001242093392
AY.5.6,3.6684186591573127,0.1549745469984061
AY.5.3,3.668415947530843,0.1537832875249955
AY.105,3.668400694573467,0.1540559240938163
AY.83,3.668338525833273,0.1541638482959471
AY.3.1,3.668322447778249,0.1536170297974377
AY.120,3.668314813379335,0.1537971847316693
AY.5.1,3.668271797648941,0.1539484433150962
AY.95,3.6682712150795127,0.1541675990378206
AY.5.5,3.668229219906833,0.1539622148290698
AY.45,3.668208729703087,0.1537593860444871
AY.22,3.6682057187339394,0.1543386559754832
AY.94,3.668184765996588,0.1538861238045401
AY.101,3.668133136671021,0.153991401679172
AY.116,3.66810885659493,0.1537225130115972
AY.85,3.668098584334862,0.1550124117293244
AY.120.2,3.6680660735979465,0.1538255410307763
AY.120.2.1,3.6680660735979465,0.1538255410307763
AY.110,3.6679828516894735,0.153791906057982
AY.118,3.667899179596284,0.1537772864959622
AY.78,3.667777782018067,0.1539473907367114
AY.29,3.667773407796378,0.1542457876676696
AY.7.2,3.667611339137761,0.1541976005320755
AY.81,3.667370432982102,0.1549998710054164
AY.42,3.667326743646609,0.1541418330083732
AY.114,3.667325005288464,0.1541086273484181
AY.7,3.66728905391881,0.1540073230004411
AY.7.1,3.6672890539188097,0.1540073230004583
AY.99,3.667220492777567,0.1540037534417141
AY.122.1,3.667140995129023,0.1541515005388914
AY.20.1,3.666957870165151,0.1548076851746102
AY.99.2,3.6669231559280018,0.154085856927767
AY.99.1,3.666880300350689,0.1543214651704665
AY.102.1,3.666880247254973,0.1542386390058575
AY.20,3.6662946358399418,0.154456889157215
AY.122,3.6650099172634167,0.1571010378616177
AY.42.1,3.6648109200238914,0.1553958832854556
AY.21,3.65894299739947,0.1591856031545249
AY.9.2.2,3.645989037984106,0.150196847651299
AY.9.2.1,3.645394622708515,0.1497156052410807
AY.9.2,3.6450922603220457,0.1501014172563844
AY.44,3.635426226161019,0.1776496354003804
C.1.2,3.632702924026334,0.2211955471686398
AY.93,3.630408883081349,0.1715345007774737
AY.77,3.622726692587586,0.1739730256802624
AY.4.7,3.5966850903829344,0.1794984828446537
XC,3.5775631337851497,0.248654180399285
AY.47,3.547187772063603,0.1589775928682421
AY.9,3.516734806297684,0.1718090030874796
B.1.617.2,3.502505412980168,0.2795804719477073
AY.27,3.4949479780080583,0.1582236083056611
AY.133,3.477982133819438,0.153098093436117
AY.26.1,3.471158472265737,0.1504452112745661
AY.26,3.471145867092062,0.1486366393898468
AY.69,3.4694867575220885,0.1513973281934645
AY.60,3.4606073138332394,0.1484519337238327
AY.72,3.460475457765204,0.1482587684021077
AY.73,3.459446476673508,0.1475688653709189
AY.68,3.4583745387744784,0.1475944425111137
AY.74,3.4576383721537987,0.1470586266608643
AY.63,3.4576050936048226,0.1480712197219358
AY.56,3.4571117920668395,0.1462886762940249
AY.75.3,3.456822704078656,0.1469656718598552
AY.24.1,3.4567703756119834,0.1496662769939289
AY.62,3.4561359034867314,0.1458929426305956
AY.65,3.456102283771316,0.1463567584819293
B.1.637.1,3.4561015216751154,0.175642754891922
AY.57,3.45610033944683,0.1463596537365806
AY.24,3.455943472785579,0.1458747360320399
AY.58,3.4555939452758464,0.1457517361510537
AY.55,3.4555939452758464,0.1457517361510537
AY.59,3.4555939452758464,0.1457517361510537
AY.75.2,3.4555939452758464,0.1457517361510537
AY.38,3.4555939452758464,0.1457517361510537
AY.75,3.455581465332794,0.1459643065254708
AY.64,3.4553867120809207,0.1463540112675575
AY.28,3.455325151251688,0.1464951410683744
AY.71,3.455321122557917,0.1460195939972247
AY.37,3.45523608828485,0.146463851739858
AY.11,3.4551292420190505,0.14675923190824
AY.66,3.4548309875976284,0.1462123653496214
AY.61,3.4541798499371423,0.1465169915852154
AY.67,3.4533215462354154,0.1473313637223966
AY.70,3.453113846227538,0.1468244029771094
AY.2,3.451822690298477,0.1493311112952732
AY.10,3.426582416932732,0.1597484435680035
AY.14,3.341996071610339,0.1556632104118903
AY.54,3.3368943185582776,0.1544072679010981
AY.15,3.336400975681678,0.1547928720656728
AY.19,3.303859475842397,0.1485825029473902
AY.51,3.303378003882386,0.1480888887608549
AY.50,3.300103723461536,0.1470234597583299
AY.16.1,3.3000923771738853,0.1469457628174046
AY.53,3.299455916164692,0.1461753259696302
AY.8,3.299298188337984,0.1465196336146107
AY.16,3.299202119378768,0.1458332523570719
AY.18,3.299202119378768,0.1458332523570719
AY.13,3.299191302519996,0.14596188258287
AY.49,3.2984103611843665,0.1475235381026941
AY.52,3.297144395578228,0.1469774470857876
AY.17,3.262309178724624,0.1667224505512569
AY.35,3.174227091208089,0.1427445806048373
B.1.640,3.131083510056106,0.1666519976270541
AY.48,3.126763284264909,0.1425310886765973
AY.40,3.088008939227852,0.1603556736316758
AY.31,3.0872239964969026,0.1589726631523548
AY.30,3.0861578597504304,0.1576488855467857
B.1.632,3.0545311385546805,0.2055484440719466
B.1.633,3.0040280953018814,0.1780089801160688
B.1.621.1,2.915202376478812,0.1092939213217471
BB.2,2.9135896269871124,0.1112011105800263
B.1.621.2,2.912892491235945,0.1111125325275207
BB.1,2.912892491235945,0.1111125325275207
B.1.621,2.908700070655654,0.1052459890605918
B.1.415.1,2.8991067823653323,0.1414771349636078
P.1.8,2.838033951339535,0.1239286750988357
P.1.11,2.8357685323532915,0.1210598473282626
P.1.12.1,2.828426267465657,0.1604596186337845
P.1.4,2.819307982446116,0.1557107470450991
P.1.5,2.819294842038074,0.1560876904139506
B.1.604,2.7796688653823494,0.2402166010498076
B.1.640.1,2.7719370139601125,0.174233496378395
P.1.7.1,2.7136751901919336,0.1090601676881221
P.1.7,2.7135327334140795,0.1086182546945081
P.1.6,2.7135327334140795,0.1086182546945081
B.1.619,2.705248923205957,0.120941626288388
B.1.619.1,2.704777102646878,0.1207721829611385
B.1.638,2.670449610907652,0.1978853529880597
P.1.17.1,2.6629594469398725,0.1662016585166882
A.30,2.6521102328281208,0.1297423044860651
C.36.3.1,2.642868085907128,0.1377276787390358
B.1.640.2,2.619933292901452,0.1766175248433123
P.1.9,2.563498746192706,0.124599573456257
C.37.1,2.556140365450338,0.1397104064294755
C.37,2.555713450167624,0.1397618823261417
P.1.2,2.5010238460561984,0.0986520099783318
P.1.10.1,2.5000691613661905,0.0977923171449195
P.1.3,2.4994826874334533,0.0968829453148578
P.1.1,2.497826728630926,0.0950792437781679
P.1.12,2.497826728630926,0.0950792437781679
P.1.17,2.497826728630926,0.0950792437781679
P.1.15,2.497826728630926,0.0950792437781679
P.1.10,2.497567564936051,0.0953247468565112
P.1.13,2.4975479228106243,0.0956929565996059
P.1.10.2,2.4973746727905253,0.0961183277424788
P.1.16,2.496481459192877,0.0959349977356966
P.1.14,2.4955122928707683,0.0958527457546128
P.1,2.4947581246482025,0.0965629335235376
B.1.617.3,2.4697575967539835,0.1539449719477177
B.1.634,2.4634492882945644,0.2306418529214358
B.1.575.2,2.456220024123009,0.1213698262656499
XB,2.4470830539268804,0.2073800779118147
P.3,2.4340258688666943,0.1801054067111887
B.1.617.1,2.4247725374743143,0.1219020245449559
B.1.617,2.4158830633717243,0.1202763523538058
C.36.3,2.412066645936645,0.1229147105980685
B.1.625,2.405627005477352,0.1198013600525853
C.38,2.380290688406644,0.127267026894689
A.2.5.3,2.3641416303543843,0.1630295508303429
AV.1,2.3444751002001616,0.1932567336685802
AZ.2.1,2.325293094643857,0.1006431634946225
AZ.2,2.3250183366055053,0.0994392466908544
AZ.1,2.3248819749596783,0.0997159646941023
AZ.6,2.3243426594732304,0.1025311259774509
AZ.3,2.324184393744577,0.1001441715061101
AZ.4,2.3239956755847624,0.1006715753831993
B.1.1.318,2.323934935944795,0.099020193569132
AZ.5,2.323784823938168,0.0995032522518302
Q.5,2.287885892379678,0.1113748066541479
Q.6,2.28478341642976,0.1073072118826161
Q.7,2.284630897109417,0.1066860833111914
B.1.620,2.284514505213325,0.1397243379574776
B.1.630,2.2842890581701303,0.1328359233795853
Q.1,2.282512154540826,0.105604678154791
Q.8,2.2823069870511743,0.1067165694437973
Q.2,2.281230005671599,0.1073678424558999
B.1.1.523,2.277544184768586,0.1767680733691181
XA,2.2676324352329,0.1203153712018055
A.27,2.264969447707883,0.1515312767839063
B.1.1.7,2.261643049528605,0.1175841972417232
Q.3,2.239443741151748,0.1295284701782668
B.1.637,2.2383884946085213,0.1344403326962441
Q.4,2.216641290804671,0.129971006196264
B.1.351.5,2.172733556815904,0.1101345721743912
B.1.351.3,2.1482835720008744,0.0937216225528813
C.40,2.142884493390527,0.1744584286737195
B.1.351.2,2.1358972233205145,0.0830181087150993
B.1.351,2.1349588461144835,0.0870698791395625
A.2.5,2.13389674818172,0.1386409829127055
A.2.5.2,2.1335982761411163,0.139029718150129
A.2.5.1,2.133148022084856,0.1389390211109231
B.1.243.2,2.124795058479233,0.205424704412424
B.1.629,2.1181356019720496,0.1469501709992977
B.1.526,2.101529912366593,0.1790443530936959
B.1.525,2.080121457863953,0.0805377430688799
B.1.639,2.072233082235102,0.1556250503132635
B.1.1.525,2.0682897683996746,0.1246172890326763
B.1.575,2.065053704225269,0.1040699175510184
B.1.575.1,2.060171063964042,0.1045452320532064
B.1.635,2.0129721594831533,0.2380801075907926
B.1.631,2.008884450042036,0.1866378566070979
B.1.626,2.008091228260316,0.1431539855296008
B.1.1.528,2.003265274683109,0.1386351822622567
B.1.1,1.9467120637936413,0.7876113154281578
B.1.623,1.924730268583816,0.1194359715606002
B.1.243.1,1.922966505878706,0.1779465831156087
P.4,1.9115925425276905,0.1605288165848954
AT.1,1.9019569023873493,0.1523497841998313
B.1.177.88,1.8950049754727791,0.0863327614074343
B.1.1.519,1.8639853280121887,0.0890682401471314
B.1.1.393,1.824432994685031,0.0872140329591964
N.9,1.822359699192809,0.0841954872890735
B.1.1.524,1.8150906762595729,0.1539174265217983
AU.3,1.8107294544647328,0.137937318928168
AU.2,1.8102279621848127,0.1378658418331867
B.1.160.7,1.802874276484302,0.1145528698316066
B.1.160.33,1.802874276484302,0.1145528698316066
R.1,1.7821439745264036,0.0824791496132694
C.16,1.777064110397434,0.0833164647918896
B.1.1.487,1.7753190180586107,0.0826338663686897
L.3,1.775192233654859,0.0861624468279863
B.1.627,1.7688916606425944,0.1753877247262855
B.1.429.1,1.7617776345007374,0.085026291933728
B.1.427,1.752558977997515,0.0768572722111681
B.1.429,1.7509102751634853,0.0767002570008162
C.39,1.7438889063864316,0.1743500853255687
R.2,1.7344035088125334,0.0847359834114312
B.1.618,1.7312566421933009,0.0935341916163406
B.1.400.1,1.726622904518118,0.0801863315441112
B.1.1.345,1.7255435722414587,0.0811702643845587
P.2,1.718572691839639,0.0805685473816517
N.10,1.7096375265551471,0.1369259368726359
AP.1,1.7064611158699634,0.0949924059648396
P.5,1.7047494334962192,0.1354860889895681
B.1.1.136,1.7041099546893983,0.0856427201272843
A.29,1.701952384616446,0.1051472574207878
C.17,1.6850340778989883,0.343747402143135
B.1.214.3,1.6797763491603162,0.1572292545633317
B.1.1.433,1.6792263267556242,0.1392835388679096
B.1.551,1.6774406038009406,0.0989023273504249
B.1.1.98,1.669558634629293,0.1057123191872307
B.1.616,1.663976424365169,0.1221717037072586
B.1.529,1.6613387503457893,0.1327131494629109
B.1.438.4,1.6518870784407136,0.1461877675504632
B.1.603,1.6483048932321251,0.1459297923909097
B.1.1.420,1.645836168512837,0.094629059526074
P.7,1.6400042763742293,0.0972845698781692
B.1.466.2,1.6373715562645548,0.2129280883591924
B.1.214.4,1.6356780134142892,0.1360278558385307
B.1,1.6342542926954855,0.4305313004681019
B.1.36.29,1.6312570144176703,0.0886666340139885
B.1.36.23,1.6279282223372151,0.0968053349165528
P.6,1.6088956525934717,0.1291605419592379
B.1.1.374,1.6054933750368283,0.1386133611999192
B.1.36.9,1.5836331680832505,0.1211849510664345
B.1.1.375,1.5836199766671024,0.109655919285925
C.1.1,1.5835594323871378,0.1085540068981771
B.1.438.1,1.5741892009245189,0.0979894565052445
B.1.404,1.5711406050891492,0.0981005732945309
D.2,1.568531934378708,0.0980272429709251
B.1.1.413,1.5635686796405688,0.1116062712171638
B.1.438.3,1.5601620977882065,0.0911218966713009
B.1.438.2,1.560136722212048,0.0904845102281953
B.1.1.526,1.559583991967362,0.0871227287726178
B.1.474,1.5590482251939328,0.0949652147470546
B.1.530,1.5586556868500423,0.0848053536368421
B.1.1.338,1.5581312222994246,0.0854209002031437
B.1.1.351,1.5575909128209218,0.0843178950337559
B.1.1.522,1.5573889004465051,0.0865973767239841
B.1.1.207,1.5566951357356715,0.082016671171
B.1.1.336,1.5559229041033196,0.0809248419092875
B.1.469,1.5429367035412973,0.1053790727847734
B.1.641,1.539626573412885,0.1932551457611104
B.1.549,1.5387432803255252,0.0988300436057244
B.1.177.27,1.537927681689626,0.0887051294172186
B.1.177.82,1.5343142300575012,0.0918676117229816
B.1.258.17,1.524443816793869,0.0934276424441677
B.1.127,1.5237365954324082,0.125751560466429
AA.6,1.519092733541658,0.0772775144539033
B.1.177.45,1.5181876769431433,0.0768007582000641
AA.5,1.5176932303273525,0.0775940416707033
AA.3,1.517592691919219,0.0761771786357121
AA.4,1.517592691919219,0.0761771786357121
AA.2,1.517592691919219,0.0761771786357121
AA.8,1.517420042100579,0.0761041448601894
B.1.177.15,1.5172364367273592,0.0749591410060151
AA.1,1.5172364367273592,0.0749591410060151
U.3,1.516507703051801,0.0702278339114791
AA.7,1.5162901911810986,0.0788418005439544
U.1,1.5162013958842813,0.0710078088669568
B.1.177.60,1.5161854178328524,0.0698210316388395
U.2,1.5161734479164637,0.0728850494143399
B.1.177.86,1.51597117187234,0.0696282575087691
B.1.1.222,1.515601706670507,0.2572805464618933
B.1.177,1.5155756017072828,0.0728706861953145
B.1.177.80,1.5155567972737916,0.0713847417006695
B.1.177.67,1.515417053830221,0.0704061657096611
B.1.177.47,1.5149996315992869,0.070313042022347
B.1.177.66,1.5148934360953554,0.0743202395038908
B.1.177.76,1.5148869862586218,0.0729892181723639
B.1.177.63,1.5147458617128076,0.0701415894062455
B.1.177.6,1.5147319890593227,0.0704786642964605
B.1.177.61,1.514618767332776,0.0768305202714459
B.1.177.7,1.5145787425897923,0.0687243432839259
B.1.177.62,1.5145756214786563,0.0739336416686444
B.1.177.65,1.5145453213249014,0.0686761729482214
B.1.177.8,1.5145453213249014,0.0686761729482214
B.1.177.48,1.5145453213249014,0.0686761729482214
B.1.177.59,1.5145453213249014,0.0686761729482214
B.1.177.68,1.514543137286049,0.0699909843545184
B.1.177.78,1.5145137380918952,0.0776944814950222
B.1.177.73,1.5144320108192295,0.0703301669760133
B.1.177.5,1.5144040685319509,0.0692046548525793
B.1.177.64,1.514047208232094,0.070598866021169
B.1.177.58,1.513927618290594,0.0709088587932652
B.1.177.18,1.5121351571734567,0.0704633236687671
B.1.177.21,1.512007313799102,0.0688851005662286
B.1.36.31,1.5119873749652388,0.0760031425748866
Z.1,1.5118291557181962,0.0683164656920181
B.1.177.12,1.5114899636709167,0.0677542899473691
W.1,1.5112393134639193,0.0675924049900321
B.1.177.72,1.511113443202007,0.0679418807597142
Y.1,1.5109949035028212,0.069096412556117
B.1.177.52,1.5109064768378109,0.0684106072269759
B.1.177.11,1.5108260191930634,0.0693302129640037
W.4,1.5106813599485145,0.0700422367493607
B.1.177.32,1.5105392831527324,0.0674800331841685
B.1.177.49,1.5104996800225703,0.0684816550978056
B.1.177.28,1.5104769191453693,0.0676407281315958
B.1.177.19,1.5103792622192138,0.0681399282267434
B.1.177.20,1.510355802283878,0.0693065711084488
B.1.177.14,1.5103259524687134,0.0673063127362471
